35122;Alm. Salg;2000000;16260;04-03-2013
35123;Alm. Salg;600000;5882;15-09-1998
35124;Alm. Salg;1025000;5540;25-04-2001
35125;Alm. Salg;795055;0;27-11-2003
35126;Alm. Salg;525000;6730;12-06-2007
35127;Alm. Salg;953000;5846;25-07-1995
35128;Alm. Salg;1485000;13500;29-11-2002
35129;Alm. Salg;615000;5347;03-04-2007
35130;Alm. Salg;75000;892;17-01-1994
35131;Alm. Salg;595000;7000;23-06-2007
35132;Alm. Salg;550000;3985;29-07-1994
35133;Alm. Salg;1200000;0;29-05-2000
35134;Alm. Salg;335000;0;13-12-2003
35135;Alm. Salg;1395000;10984;12-03-2014
35136;Alm. Salg;1765000;11461;17-03-2006
35137;Alm. Salg;1530000;12966;15-03-2012
35138;Alm. Salg;107000;0;18-12-1996
35139;Alm. Salg;1290000;9084;14-07-1997
35140;Alm. Salg;1325000;11725;28-10-2013
35141;Alm. Salg;448000;5209;17-03-2002
35142;Alm. Salg;1065000;6960;22-02-2001
35143;Alm. Salg;860000;10750;31-05-2010
35144;Alm. Salg;813400;8938;27-06-1996
35145;Alm. Salg;600000;6741;13-10-2014
35146;Alm. Salg;695000;8176;11-07-2001
35147;Alm. Salg;785000;5413;01-11-1999
35148;;675000;3375;21-12-2005
35149;Alm. Salg;2100000;15441;06-02-2007
35150;Alm. Salg;1347040;9486;16-01-1998
35151;Alm. Salg;454240;5344;07-11-1995
35152;Alm. Salg;560000;10370;21-01-2005
35153;Alm. Salg;700000;15909;22-01-2014
35154;Alm. Salg;695000;8081;24-01-2008
35155;Alm. Salg;892720;4578;13-08-1993
35156;Alm. Salg;799000;9987;05-05-2011
35157;Alm. Salg;435000;7250;27-10-2001
35158;Alm. Salg;1800000;18000;17-03-2015
35159;Alm. Salg;1360000;10074;03-08-2009
35160;Alm. Salg;750000;7653;31-12-2012
35161;Alm. Salg;620000;4133;16-01-1994
35162;Alm. Salg;975000;6290;10-08-2006
35163;Alm. Salg;1200000;15000;02-11-2014
35164;Alm. Salg;1625000;11775;30-04-2013
35165;Alm. Salg;795000;6625;03-10-2007
35166;Alm. Salg;1050000;10096;05-09-2000
35167;;2950000;19407;04-04-2003
35168;Alm. Salg;1995000;14456;23-09-2005
35169;Alm. Salg;1295000;13631;09-07-2007
35170;Alm. Salg;1860000;10877;05-07-2006
35171;Alm. Salg;1600000;10810;21-10-2011
35172;Alm. Salg;775000;8707;26-01-2015
35173;Alm. Salg;340078;7084;05-04-1998
35174;Fam. Salg;200000;0;28-12-1993
35175;Alm. Salg;395000;5642;27-11-2003
35176;Alm. Salg;325000;5803;23-07-2007
35177;;384226;4925;25-03-2014
35178;Alm. Salg;450000;7031;26-02-2015
35179;Alm. Salg;4715000;24557;14-01-2010
35180;Alm. Salg;450000;10000;04-10-2013
35181;Alm. Salg;1665000;13427;10-08-2015
35182;;830000;5000;11-01-2011
35183;Alm. Salg;945000;7745;25-06-2003
35184;Alm. Salg;1200000;10169;06-05-2013
35185;Alm. Salg;1125000;3989;21-10-2002
35186;Alm. Salg;2150000;13870;10-04-2006
35187;Alm. Salg;1000000;7194;31-01-2002
35188;Alm. Salg;710000;3988;10-09-1996
35189;Alm. Salg;223500;3239;30-05-2012
35190;Alm. Salg;938151;4886;18-10-2010
35191;Alm. Salg;140000;3181;02-07-2015
35192;Alm. Salg;315000;3118;25-06-2001
35193;Alm. Salg;2795000;14333;08-06-2006
35194;Alm. Salg;775000;8423;30-08-2000
35195;Alm. Salg;608000;3730;11-03-1997
35196;Alm. Salg;40000;459;17-12-2002
35197;Alm. Salg;998000;10731;29-11-2004
35198;Alm. Salg;680000;0;29-12-2006
35199;Alm. Salg;927000;7598;06-09-1995
35200;Alm. Salg;380000;6333;31-01-2003
35201;Alm. Salg;488000;4603;31-07-1992
35202;Alm. Salg;1403593;0;05-01-2001
35203;Alm. Salg;300000;4411;28-11-2011
35204;Alm. Salg;975000;6770;12-04-2004
35205;Alm. Salg;857973;7799;18-09-2000
35206;Alm. Salg;485000;7132;15-02-2002
35207;Alm. Salg;365000;3842;29-01-2013
35208;Alm. Salg;2350000;14873;16-11-2012
35209;Alm. Salg;1945000;16208;13-08-2007
35210;Alm. Salg;1670000;13467;24-07-2006
35211;Alm. Salg;1122000;0;24-09-1997
35212;Fam. Salg;765000;6322;01-03-1998
35213;Alm. Salg;425000;3035;17-12-2007
35214;Alm. Salg;2150000;19369;30-11-2013
35215;Alm. Salg;1472000;10082;31-07-2012
35216;Alm. Salg;861000;3376;24-05-2011
35217;Alm. Salg;380000;4750;21-12-2000
35218;Fam. Salg;314500;2419;26-10-1995
35219;Alm. Salg;763000;0;29-09-1993
35220;Alm. Salg;171120;1277;05-04-1997
35221;Alm. Salg;670000;10634;04-04-2012
35222;;850000;7024;26-07-2005
35223;Alm. Salg;805000;8473;17-10-2012
35224;Alm. Salg;995000;7537;16-11-1998
35225;Alm. Salg;2400000;15894;19-12-2008
35226;Alm. Salg;895800;0;27-05-1995
35227;Alm. Salg;895000;11776;08-03-2006
35228;Alm. Salg;1110000;14050;17-09-2008
35229;Alm. Salg;650000;7831;26-06-2001
35230;Alm. Salg;110000;1466;29-09-1995
35231;Alm. Salg;345000;3165;19-09-2014
35232;Alm. Salg;1250000;9765;16-06-2012
35233;Alm. Salg;730000;6347;07-11-2007
35234;Alm. Salg;391418;0;26-08-1999
35235;Alm. Salg;580000;11372;23-02-2015
35236;Alm. Salg;1220000;10517;19-09-2005
35237;Alm. Salg;1550000;10689;07-02-2000
35238;Alm. Salg;325000;5603;17-11-1992
35239;Alm. Salg;2050000;12500;04-02-2015
35240;Alm. Salg;1800000;12587;29-05-2009
35241;Alm. Salg;1650000;11702;10-04-2007
35242;Alm. Salg;673200;4986;08-07-1994
35243;Alm. Salg;1575000;9662;24-05-2013
35244;Alm. Salg;175000;0;11-08-1994
35245;Alm. Salg;2550000;10537;09-01-2009
35246;Alm. Salg;1100000;11224;02-02-2006
35247;Alm. Salg;346000;4942;11-01-2012
35248;Alm. Salg;511123;5215;20-11-2012
35249;Alm. Salg;760000;13571;15-02-2007
35250;Alm. Salg;1150000;17968;15-01-2014
35251;Alm. Salg;1400000;9929;11-06-2015
35252;;2100000;10880;13-05-2011
35253;Alm. Salg;2475000;16836;21-11-2007
35254;Alm. Salg;255000;0;03-12-1994
35255;Alm. Salg;1185000;11394;23-02-2011
35256;Fam. Salg;968399;7449;28-07-2008
35257;Alm. Salg;530000;6708;18-11-1996
35258;Alm. Salg;1755000;14268;17-02-2005
35259;Alm. Salg;1625000;6944;12-02-2007
35260;Alm. Salg;1525000;11380;29-08-2012
35261;Alm. Salg;150000;0;23-10-1996
35262;Alm. Salg;1800000;11392;24-05-2013
35263;Fam. Salg;1350000;6923;15-02-2015
35264;Alm. Salg;2100000;13636;24-03-2015
35265;Alm. Salg;1550000;11481;24-05-2011
35266;Alm. Salg;775000;5236;25-01-2000
35267;Alm. Salg;1725000;15681;27-10-2003
35268;Alm. Salg;825000;17187;06-09-2012
35269;Alm. Salg;1221000;0;07-07-2004
35270;Alm. Salg;495000;6875;13-03-2001
35271;Alm. Salg;1620000;11654;21-01-2003
35272;Alm. Salg;2800000;17283;22-10-2014
35273;Alm. Salg;634000;8342;18-07-2014
35274;Alm. Salg;1170000;9360;16-12-2004
35275;Fam. Salg;255000;6219;26-11-2005
35276;Alm. Salg;560000;9333;11-05-2014
35277;Alm. Salg;1110000;11562;10-11-2012
35278;Alm. Salg;1308500;16775;02-03-2005
35279;Alm. Salg;390000;2977;21-03-1997
35280;;425000;5902;22-06-2008
35281;Alm. Salg;900122;2769;09-05-1997
35282;Alm. Salg;1130000;4431;05-01-1995
35283;Alm. Salg;2895000;19300;24-03-2015
35284;Alm. Salg;1700000;9826;05-11-2007
35285;Alm. Salg;675000;13235;16-02-2004
35286;Alm. Salg;775000;8707;26-01-2015
35287;Alm. Salg;800000;8791;19-01-2001
35288;Fam. Salg;1000000;9009;15-08-2011
35289;Alm. Salg;2420000;13519;09-10-2000
35290;Alm. Salg;875000;4971;24-05-1996
35291;Alm. Salg;125000;1785;15-10-2007
35292;Alm. Salg;675000;6250;04-06-2003
35293;;1570000;11459;25-08-2015
35294;Alm. Salg;525000;7954;07-04-2011
35295;Alm. Salg;640000;7710;28-04-2004
35296;Alm. Salg;1285000;9734;10-07-2015
35297;Alm. Salg;800000;11594;15-10-2005
35298;Alm. Salg;1053000;7212;23-01-1997
35299;Alm. Salg;2690000;10037;21-09-1998
35300;Alm. Salg;1420000;13653;07-06-2013
35301;Fam. Salg;618410;8245;11-11-2014
35302;Alm. Salg;540030;4909;27-12-2003
35303;Alm. Salg;825000;10185;13-09-2010
35304;Alm. Salg;965000;9368;15-05-2003
35305;Alm. Salg;700000;10294;25-09-2011
35306;Alm. Salg;100000;546;05-01-1996
35307;Alm. Salg;1099000;7906;23-04-2006
35308;Alm. Salg;2345000;16992;02-12-2014
35309;Alm. Salg;1600000;15384;01-10-2007
35310;Alm. Salg;796225;7109;29-05-2013
35311;;550000;5092;28-07-2003
35312;Alm. Salg;1495000;14238;25-08-2014
35313;Alm. Salg;900000;7692;28-08-1996
35314;Alm. Salg;550000;8208;02-03-2007
35315;Alm. Salg;650000;6914;05-04-2004
35316;Alm. Salg;1595000;8668;11-11-2008
35317;Alm. Salg;972500;10805;13-03-2004
35318;Alm. Salg;1150000;6534;19-05-2005
35319;Alm. Salg;1125000;16071;10-08-2009
35320;Alm. Salg;925000;6607;15-02-2012
35321;Alm. Salg;250000;2016;07-12-2013
35322;Alm. Salg;820000;8282;28-08-1998
35323;Fam. Salg;932575;11956;30-06-2009
35324;;555747;5502;15-02-2012
35325;Alm. Salg;855000;7916;24-06-2011
35326;Alm. Salg;685000;9513;03-05-2007
35327;Alm. Salg;375000;5434;29-06-1999
35328;Alm. Salg;584264;3674;16-06-1993
35329;Alm. Salg;671000;5834;31-07-2003
35330;Alm. Salg;850000;14912;20-06-2006
35331;Alm. Salg;736000;5219;13-05-1996
35332;Alm. Salg;350000;4794;19-01-2007
35333;Alm. Salg;1000000;12048;24-06-2015
35334;Alm. Salg;698000;10115;28-03-2014
35335;Alm. Salg;1800000;15254;06-09-2010
35336;Alm. Salg;1095000;8423;16-02-2006
35337;Alm. Salg;721600;4810;29-10-2009
35338;Alm. Salg;1470000;8497;06-09-2010
35339;Alm. Salg;1615000;16150;14-02-2011
35340;Alm. Salg;215000;5119;06-03-1998
35341;Alm. Salg;676315;8453;08-12-1999
35342;Alm. Salg;640000;12800;12-05-2011
35343;Alm. Salg;715000;0;21-07-2003
35344;Alm. Salg;500000;6756;21-07-2008
35345;Alm. Salg;1700000;16666;24-04-2010
35346;Alm. Salg;500000;9803;17-01-2012
35347;Alm. Salg;2265000;15950;06-09-2010
35348;Alm. Salg;1978000;11704;13-06-2006
35349;Alm. Salg;445000;6953;18-06-2004
35350;Alm. Salg;813282;6558;20-08-2012
35351;Alm. Salg;970000;13472;03-08-2009
35352;;180000;1304;09-08-1993
35353;Alm. Salg;725000;10661;02-04-2008
35354;Fam. Salg;314500;5330;09-07-2010
35355;Alm. Salg;1250000;11574;10-03-2005
35356;;1050000;5072;17-01-2013
35357;Alm. Salg;885000;8850;24-11-2004
35358;Alm. Salg;783000;5084;10-04-1996
35359;Alm. Salg;615000;5442;18-06-1997
35360;Alm. Salg;1240000;8266;20-01-2001
35361;Alm. Salg;1500000;12820;02-03-2015
35362;Alm. Salg;1730164;10746;01-08-2000
35363;Alm. Salg;510000;4553;17-10-2006
35364;Alm. Salg;1215078;7788;28-06-2000
35365;Alm. Salg;845000;7041;01-04-1998
35366;Alm. Salg;450000;6164;02-01-2002
35367;Alm. Salg;880000;12753;07-05-2015
35368;Alm. Salg;1400000;8641;04-07-2002
35369;Alm. Salg;1670000;13688;30-03-2012
35370;Alm. Salg;211142;0;19-03-1997
35371;Alm. Salg;1150000;6927;08-09-1994
35372;Alm. Salg;1195000;15320;10-03-2009
35373;Alm. Salg;870000;0;05-06-1996
35374;Alm. Salg;2085000;13993;27-03-2014
35375;Fam. Salg;334000;1964;26-05-1994
35376;Alm. Salg;1695000;9854;23-01-2010
35377;Alm. Salg;895000;6438;12-04-1995
35378;Alm. Salg;198780;2338;17-09-2012
35379;Alm. Salg;550000;3691;13-08-2002
35380;Alm. Salg;545000;3707;16-11-1992
35381;Alm. Salg;1450000;19333;10-10-2011
35382;Fam. Salg;1105000;5877;22-01-2012
35383;Alm. Salg;725000;10069;22-03-2005
35384;Alm. Salg;1595000;10031;19-06-2013
35385;Alm. Salg;280000;4179;21-06-1996
35386;Alm. Salg;710000;4329;14-09-1992
35387;Alm. Salg;1198000;15763;22-08-2015
35388;Alm. Salg;975000;8262;09-01-2002
35389;Alm. Salg;435000;4065;20-09-1992
35390;;713000;4785;03-01-2011
35391;Alm. Salg;275000;3716;22-07-2008
35392;Alm. Salg;1036000;0;11-07-1996
35393;Alm. Salg;1395000;15500;16-08-2007
35394;Alm. Salg;850000;10625;04-10-2010
35395;Alm. Salg;887000;8870;30-12-2004
35396;Alm. Salg;1525000;12500;09-06-2008
35397;Alm. Salg;136598;968;19-12-1996
35398;Alm. Salg;682757;3901;29-05-1998
35399;Alm. Salg;1114000;4951;15-06-1998
35400;Alm. Salg;1450000;8381;23-08-2005
35401;Alm. Salg;1500000;14150;19-07-2013
35402;Alm. Salg;800000;7920;13-01-2003
35403;Alm. Salg;1325300;11425;21-01-2015
35404;Alm. Salg;1200000;5172;08-05-2000
35405;Alm. Salg;850000;5120;28-03-1994
35406;Alm. Salg;505000;8706;06-05-2007
35407;Alm. Salg;855000;4191;19-06-2003
35408;Alm. Salg;725000;10507;12-10-2007
35409;Alm. Salg;435984;2179;18-04-2002
35410;Alm. Salg;1450000;12831;14-06-2012
35411;;1475000;5566;27-08-2008
35412;Alm. Salg;650000;4577;17-11-1992
35413;Alm. Salg;660000;9565;25-05-2005
35414;Alm. Salg;771000;5468;17-04-1996
35415;Alm. Salg;510000;6071;23-07-1996
35416;Alm. Salg;1752135;19044;30-08-2002
35417;Alm. Salg;1590000;10063;08-10-2012
35418;Alm. Salg;1395000;19109;30-04-2015
35419;Alm. Salg;2025000;14889;29-10-2012
35420;Alm. Salg;1650000;11073;06-05-2011
35421;Alm. Salg;880000;0;16-06-2011
35422;Alm. Salg;2600000;15204;13-04-2007
35423;;538500;8547;24-04-2007
35424;Alm. Salg;2050000;16015;17-12-2014
35425;Alm. Salg;320000;0;12-03-1997
35426;Fam. Salg;832000;8851;19-08-2011
35427;Alm. Salg;1324613;9198;15-11-1996
35428;;1350000;22131;13-09-2006
35429;Alm. Salg;1850000;12758;17-04-2005
35430;Alm. Salg;1285000;8923;08-12-1999
35431;Alm. Salg;1375000;9482;26-09-2012
35432;Alm. Salg;3000000;17857;15-05-2007
35433;Alm. Salg;649000;0;30-09-2003
35434;Alm. Salg;1175000;8103;24-04-2002
35435;Alm. Salg;164138;0;08-10-1996
35436;Alm. Salg;700000;3255;27-01-1998
35437;Alm. Salg;850000;11643;23-11-2009
35438;Alm. Salg;1300000;11711;24-04-2008
35439;Alm. Salg;830000;10641;18-01-2010
35440;Alm. Salg;2250000;19396;09-06-2008
35441;Alm. Salg;950000;13768;21-03-2013
35442;Alm. Salg;1485000;13141;15-09-2010
35443;Alm. Salg;550000;6790;20-04-2009
35444;Alm. Salg;1900000;17117;06-05-2014
35445;Fam. Salg;289000;5780;15-12-2002
35446;Alm. Salg;1635000;23357;11-11-2009
35447;Alm. Salg;1055000;14452;12-10-2012
35448;Alm. Salg;520000;0;15-07-1993
35449;Alm. Salg;725000;10507;20-01-2011
35450;Alm. Salg;500000;3571;18-02-2013
35451;Alm. Salg;900000;10227;11-11-2011
35452;Alm. Salg;912968;0;06-08-1999
35453;Alm. Salg;1475000;16573;06-09-2004
35454;Fam. Salg;550000;7857;08-02-2014
35455;Alm. Salg;461712;5073;10-10-2012
35456;Alm. Salg;675000;0;15-12-1997
35457;Alm. Salg;1300000;8904;29-04-2009
35458;;750000;4335;22-08-2012
35459;Alm. Salg;1575000;8898;05-03-2014
35460;Alm. Salg;2545000;14970;11-05-2015
35461;Alm. Salg;499000;9980;09-09-2005
35462;Fam. Salg;168000;1486;09-05-1994
35463;Alm. Salg;1015000;7929;01-11-1999
35464;Alm. Salg;750000;9375;20-07-2006
35465;Alm. Salg;3270000;30000;10-02-2008
35466;Alm. Salg;295000;5086;23-08-1998
35467;Alm. Salg;677150;5208;14-11-1993
35468;Alm. Salg;1850000;17289;15-10-2012
35469;Alm. Salg;1000000;13888;17-03-2009
35470;Alm. Salg;1036760;6645;30-06-1995
35471;Alm. Salg;500000;6666;06-08-2015
35472;Fam. Salg;628000;5322;15-11-1996
35473;Alm. Salg;800000;10126;17-06-2011
35474;Alm. Salg;997945;8316;30-11-1998
35475;Fam. Salg;144500;0;23-10-1992
35476;Alm. Salg;8000;0;26-08-2002
35477;Alm. Salg;2295000;15827;02-02-2015
35478;Alm. Salg;924999;7341;20-06-2001
35479;Alm. Salg;635000;9202;17-11-2000
35480;Alm. Salg;219000;2737;09-05-1995
35481;Fam. Salg;351888;3170;19-01-1998
35482;Alm. Salg;1210000;16575;05-10-2007
35483;Alm. Salg;1250000;7961;16-07-1998
35484;Alm. Salg;417000;3446;01-06-2001
35485;;275000;3819;22-07-2008
35486;Alm. Salg;695000;4512;13-02-2008
35487;Alm. Salg;1740000;10000;19-02-2014
35488;Alm. Salg;315000;2812;20-07-1998
35489;Alm. Salg;940690;0;25-03-1996
35490;Alm. Salg;975000;6543;03-05-1994
35491;Fam. Salg;1600000;11764;15-12-2007
35492;Alm. Salg;925000;0;18-06-1999
35493;Alm. Salg;376700;6975;17-01-1999
35494;Alm. Salg;500000;0;12-08-1998
35495;Alm. Salg;1167500;6949;21-11-2003
35496;Alm. Salg;1500000;10638;21-01-2015
35497;;250000;2941;24-03-2011
35498;Alm. Salg;1395000;12567;23-11-2009
35499;Alm. Salg;1185000;17954;13-09-2015
35500;Alm. Salg;903975;8528;01-01-2011
35501;Alm. Salg;800000;10810;21-09-2012
35502;Alm. Salg;730000;3842;31-08-1992
35503;Alm. Salg;1145692;10138;08-11-1999
35504;Alm. Salg;630000;0;16-11-1994
35505;Alm. Salg;1260000;14651;02-11-2010
35506;Alm. Salg;2165000;10023;05-11-2007
35507;Alm. Salg;1535000;9417;18-07-2000
35508;Alm. Salg;475000;8050;22-02-2005
35509;;257829;4523;08-02-2010
35510;Alm. Salg;1095000;12586;06-01-2011
35511;Alm. Salg;285000;5277;18-06-2000
35512;Alm. Salg;200000;3703;01-03-1994
35513;;941000;6445;21-09-2006
35514;Alm. Salg;891000;8027;02-10-1997
35515;Alm. Salg;755000;4718;21-08-2015
35516;Alm. Salg;695000;8797;25-06-2009
35517;Alm. Salg;1850000;14566;04-10-2012
35518;Alm. Salg;1440000;14545;21-06-2014
35519;Alm. Salg;1385000;17312;14-09-2014
35520;Alm. Salg;2925000;13000;14-02-2002
35521;Alm. Salg;1595000;14500;08-06-2015
35522;Alm. Salg;680000;9714;07-07-2008
35523;Alm. Salg;730000;6636;27-01-2010
35524;Alm. Salg;1175000;9552;24-01-2001
35525;Alm. Salg;860000;11466;29-03-2010
35526;Alm. Salg;1675000;13085;03-04-2007
35527;Alm. Salg;270000;1534;07-04-1999
35528;Alm. Salg;1235000;12731;06-05-2011
35529;Alm. Salg;2045000;11298;12-03-2006
35530;Alm. Salg;1000012;4504;24-05-1999
35531;Fam. Salg;600000;3846;04-05-2011
35532;Alm. Salg;1800000;20000;16-09-2015
35533;;1000000;6756;09-11-2009
35534;Alm. Salg;1355000;18066;31-05-2009
35535;Alm. Salg;1365000;5808;05-11-2004
35536;Fam. Salg;1050000;12209;28-08-2007
35537;Alm. Salg;1170000;8068;19-02-2013
35538;;637000;3480;14-11-2007
35539;Fam. Salg;530000;7464;19-02-2008
35540;Alm. Salg;1837500;12849;24-12-2007
35541;Fam. Salg;891180;5006;12-05-2010
35542;Alm. Salg;1020852;0;18-02-1995
35543;Alm. Salg;240000;2857;15-04-1994
35544;Alm. Salg;3102500;18250;05-03-2008
35545;Alm. Salg;1400000;0;23-05-2003
35546;Alm. Salg;550000;4583;07-08-1996
35547;Alm. Salg;455000;4642;05-04-1992
35548;Alm. Salg;263400;3251;19-06-1995
35549;Alm. Salg;1450000;12393;31-08-2004
35550;Alm. Salg;985000;9292;24-03-1999
35551;Alm. Salg;965000;12062;30-09-2007
35552;Fam. Salg;264000;4714;13-03-1994
35553;Alm. Salg;270000;5400;20-05-1992
35554;Alm. Salg;1025000;11263;10-11-2004
35555;Alm. Salg;580000;5321;31-05-1996
35556;Alm. Salg;340000;3207;27-11-1992
35557;Alm. Salg;1295000;11666;09-02-2005
35558;Alm. Salg;1525000;10374;23-05-2011
35559;Fam. Salg;155000;2012;22-12-1998
35560;Alm. Salg;1460000;10814;11-11-2003
35561;Fam. Salg;540000;7500;12-09-2013
35562;Alm. Salg;679745;9851;29-11-1999
35563;Alm. Salg;4800000;27272;25-06-2010
35564;Alm. Salg;1370000;10300;25-01-2005
35565;Alm. Salg;1184799;7137;15-01-1999
35566;Alm. Salg;1095000;6257;24-07-2000
35567;Alm. Salg;482202;6888;28-10-2014
35568;Alm. Salg;1350000;13917;22-09-2009
35569;Alm. Salg;1325000;0;18-10-1999
35570;Alm. Salg;1700000;12056;06-03-2008
35571;Alm. Salg;230000;4107;05-03-1999
35572;Fam. Salg;570000;5135;17-01-2008
35573;Alm. Salg;1315000;15654;06-07-2007
35574;Alm. Salg;790000;5486;15-05-1995
35575;Alm. Salg;423145;4362;18-12-2003
35576;Alm. Salg;1995000;13300;09-11-2006
35577;Alm. Salg;975000;13732;23-09-2012
35578;Alm. Salg;640452;6404;12-03-2001
35579;Alm. Salg;800000;13559;03-07-2008
35580;Alm. Salg;875000;14344;21-01-2014
35581;Fam. Salg;730000;9125;15-12-2006
35582;Alm. Salg;1695000;15990;25-02-2013
35583;Alm. Salg;1144000;0;05-09-2002
35584;Alm. Salg;1900000;22619;31-10-2012
35585;Alm. Salg;546000;0;06-09-1999
35586;Alm. Salg;25000;352;24-03-1999
35587;Alm. Salg;1500000;13513;26-07-2007
35588;Fam. Salg;51000;662;23-12-1994
35589;Alm. Salg;1725000;16586;13-01-2015
35590;Alm. Salg;106000;726;18-06-1996
35591;Alm. Salg;850000;6746;07-09-2006
35592;Alm. Salg;695000;0;28-08-1996
35593;Alm. Salg;725000;5330;13-04-2011
35594;Alm. Salg;1460000;12166;02-10-2013
35595;Alm. Salg;970000;13661;08-10-2014
35596;Alm. Salg;1300000;11607;02-10-2007
35597;Alm. Salg;1373000;9737;13-09-2001
35598;;1000971;0;24-04-2008
35599;Alm. Salg;1870000;14960;30-04-2015
35600;Alm. Salg;670000;0;27-11-2004
35601;Alm. Salg;850350;5450;23-02-1995
35602;Alm. Salg;333000;1585;15-09-2005
35603;Alm. Salg;702083;4333;09-11-1995
35604;Alm. Salg;1575000;17307;07-03-2014
35605;Alm. Salg;800000;5442;10-03-1994
35606;Alm. Salg;1650000;17010;04-05-2015
35607;Alm. Salg;595000;5721;30-06-1994
35608;Alm. Salg;1070000;15970;06-12-2013
35609;Alm. Salg;897050;5155;03-01-1993
35610;Fam. Salg;650000;2914;13-08-2015
35611;;160000;2051;07-12-2011
35612;;340000;3063;07-09-2000
35613;Alm. Salg;615000;3727;10-09-1993
35614;Alm. Salg;1980000;11445;03-07-2008
35615;Alm. Salg;450000;4736;02-07-1993
35616;Fam. Salg;330000;2357;14-04-2008
35617;Alm. Salg;1495000;15255;06-01-2015
35618;Alm. Salg;1525000;12200;08-04-2009
35619;Alm. Salg;417670;6961;04-01-2012
35620;Alm. Salg;1275000;9659;29-02-2012
35621;Fam. Salg;1228175;5876;15-12-2005
35622;Alm. Salg;945000;8437;07-07-2013
35623;Alm. Salg;788000;5710;11-02-1993
35624;Alm. Salg;1265000;11933;14-02-2006
35625;Alm. Salg;535000;6858;20-07-2001
35626;Alm. Salg;825000;0;26-08-2002
35627;Alm. Salg;815000;10866;21-02-2014
35628;Alm. Salg;640000;9846;26-07-2012
35629;Alm. Salg;2395000;13531;29-05-2015
35630;Alm. Salg;445000;5174;03-11-2003
35631;Alm. Salg;1950000;10597;30-04-2007
35632;Alm. Salg;1067500;13343;20-12-2005
35633;Alm. Salg;632425;7712;02-06-1994
35634;Alm. Salg;1795000;7094;27-10-2005
35635;Alm. Salg;1275000;13858;28-06-2010
35636;Alm. Salg;1015000;13355;08-12-2012
35637;Alm. Salg;315000;6562;16-10-2013
35638;Fam. Salg;449058;8018;27-11-2002
35639;;650000;5416;15-09-2014
35640;Alm. Salg;1020000;9714;01-08-2001
35641;Alm. Salg;285000;2415;20-03-1992
35642;Alm. Salg;705000;5875;28-11-1997
35643;Alm. Salg;606000;5224;27-02-1996
35644;Alm. Salg;850000;6343;27-05-2003
35645;Alm. Salg;625282;0;12-05-1999
35646;Alm. Salg;2222000;8384;30-01-1997
35647;Alm. Salg;795000;9244;06-11-2012
35648;;420544;8582;02-04-2013
35649;Fam. Salg;585000;24375;30-12-2007
35650;Alm. Salg;2575000;18133;24-04-2015
35651;Alm. Salg;1600000;11940;20-06-2011
35652;Fam. Salg;570682;4165;23-05-2005
35653;Alm. Salg;664442;4921;08-01-1995
35654;Alm. Salg;891372;4412;15-02-1992
35655;Alm. Salg;945000;14104;04-09-2014
35656;Alm. Salg;1800000;10000;25-06-2008
35657;Alm. Salg;1496000;11968;21-07-1998
35658;Alm. Salg;2398000;20672;28-03-2006
35659;Alm. Salg;250000;2500;29-08-1993
35660;Alm. Salg;764492;0;28-05-1997
35661;Alm. Salg;340000;3655;11-10-2004
35662;Alm. Salg;1115000;18583;03-06-2007
35663;Alm. Salg;975000;7800;19-04-2000
35664;Alm. Salg;1575000;12804;25-07-2013
35665;Alm. Salg;1650000;17934;13-02-2013
35666;Alm. Salg;700000;17500;05-06-2013
35667;Alm. Salg;751147;5914;03-05-1998
35668;Alm. Salg;1150000;8518;31-01-2006
35669;Alm. Salg;1315000;8538;12-06-1996
35670;Alm. Salg;710000;10923;24-06-2014
35671;Alm. Salg;962932;6595;24-01-2003
35672;Alm. Salg;712600;4627;21-04-1995
35673;Alm. Salg;795000;7162;20-09-2009
35674;Alm. Salg;850000;4314;11-03-2002
35675;Alm. Salg;2295000;15827;11-06-2006
35676;Alm. Salg;425000;7456;12-02-1998
35677;Alm. Salg;1282301;11054;29-09-2014
35678;Fam. Salg;977500;7883;13-06-2007
35679;Fam. Salg;500000;6944;18-05-2015
35680;Alm. Salg;980510;7844;06-07-1999
35681;Alm. Salg;800000;7920;17-01-2003
35682;Alm. Salg;1195000;8786;01-07-2004
35683;Alm. Salg;925000;9840;05-05-2015
35684;Alm. Salg;1075000;5939;10-07-1996
35685;Alm. Salg;1550000;11923;24-10-2011
35686;Alm. Salg;1000000;0;07-02-2007
35687;Alm. Salg;950000;11176;19-06-2014
35688;Alm. Salg;410000;3306;13-04-1994
35689;Alm. Salg;1800000;11042;31-03-2014
35690;Alm. Salg;3275000;16968;01-11-2009
35691;Alm. Salg;2030000;14000;08-06-2015
35692;Alm. Salg;1775000;14549;22-11-2002
35693;Alm. Salg;415000;4882;06-07-1999
35694;Alm. Salg;688000;8000;16-09-2012
35695;Alm. Salg;1016800;7821;10-10-1995
35696;Alm. Salg;1495000;7786;05-03-2013
35697;Fam. Salg;518500;3527;04-07-1997
35698;Alm. Salg;475000;4439;02-06-2015
35699;Alm. Salg;699289;0;16-12-1996
35700;Alm. Salg;1099000;9640;11-03-2003
35701;Alm. Salg;870000;8365;23-06-1999
35702;Alm. Salg;4400000;11891;25-02-2011
35703;Alm. Salg;750000;4838;03-01-1995
35704;Alm. Salg;1180000;10535;21-09-2010
